年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道.1,段.1,側,附近,道路,公里,公尺處.1,向,車道,平交道,公里.1,公尺處.2,附近.1,死,受傷,X2.30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,日期,道路1,道路2,概略位置,lon,lat,車種,當事者區分.類別.,年齡,受傷程度,車輛牌照號碼,車輛用途,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職.業,旅次目的,國籍
10212,10212Y00030005,YYA1,10212YY000043,2013,12,16,17,35,金門縣,金湖鎮,新湖里,NA,太湖路,一,,NA,,,,,,1477路燈前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,雨,夜間（或隧道、地下道、涵洞）有照明,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,追撞,未保持行車安全距離,Y000,YY00,1,3,2013/12/16,太湖路一段,,金門縣金湖鎮新湖里1477路燈前,118.4047483,24.4473343,自用 小客車∕自用 小貨車(含客、貨兩用)∕自用 小貨車(含客、貨兩用),小客車自用∕小貨車自用∕小貨車自用,21∕25∕28,未受傷∕未受傷∕未受傷,UO****5代號1629∕27****S代號2048∕07****2代號2049,其他∕其他∕其他,有適當之駕照∕有適當之駕照∕有適當之駕照,經檢測無酒精反應∕經檢測無酒精反應∕經檢測無酒精反應,汽車前車頭∕汽車後車尾∕汽車後車尾,未保持行車安全距離∕未保持行車安全距離∕尚未發現肇事因素,未保持行車安全距離∕未保持行車安全距離∕未保持行車安全距離,其他∕其他∕其他,其他∕其他∕其他,本國∕本國∕本國
10212,10212Y00030006,YYA1,10212YY000044,2013,12,16,18,5,金門縣,金湖鎮,正義里,NA,瓊徑路,,,NA,,,,,,00568路燈前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,晴,夜間（或隧道、地下道、涵洞）有照明,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,泥濘,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,追撞,未保持行車安全距離,Y000,YY00,1,3,2013/12/16,瓊徑路,,金門縣金湖鎮正義里00568路燈前,118.3837181,24.4489328,自用 小客車∕自用 小客車∕,小客車自用∕小客車自用∕,26∕26∕,未受傷∕未受傷∕,12****V代號2050∕29****S代號2051∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕汽車後車尾∕,未保持行車安全距離∕尚未發現肇事因素∕,未保持行車安全距離∕未保持行車安全距離∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10212,,YYA1,10212YY000045,2013,12,17,7,45,金門縣,金湖鎮,蓮庵里,NA,,,,NA,,,,,,東村公車亭前路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,雨,日間自然光線,村里道路,40,四岔路,交岔路口內,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,4,2013/12/17,金門縣金湖鎮蓮庵里東村公車亭前路口,,金門縣金湖鎮蓮庵里東村公車亭前路口,118.446107,24.427219,自用 小客車∕自用 小客車∕,小客車自用∕小客車自用∕,37∕43∕,未受傷∕未受傷∕,27****N代號2052∕WY****6代號2053∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕汽車右側車身∕,未依規定讓車∕未注意車前狀態∕,未依規定讓車∕未依規定讓車∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10212,,YYA1,10212YY000046,2013,12,17,10,20,金門縣,金沙鎮,光前里,NA,,,,NA,,,,,,環島東路2段陽沙路路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,雨,日間自然光線,村里道路,60,四岔路,交岔路口內,柏油,濕潤,無缺陷,無障礙物,良好,閃光號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,4,2013/12/17,金門縣金沙鎮光前里環島東路2段陽沙路路口,,金門縣金沙鎮光前里環島東路2段陽沙路路口,118.4213083,24.4841071,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,27∕69∕,未受傷∕未受傷∕,86****W代號2054∕WY****0代號2055∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕汽車右前車頭（身）∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10212,10212Y00020038,YYA1,10212YY000050,2013,12,19,16,58,金門縣,金沙鎮,,NA,浦華路,,,NA,,,,,,內洋往大地1906柱路燈桿路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,突出（高低）不平,道路工事（程）中,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,其他,未注意車前狀態,Y000,YY00,1,2,2013/12/19,浦華路,,金門縣金沙鎮內洋往大地1906柱路燈桿路段,118.4550046,24.4639639,普通重型 機車∕ ∕乘客 人,機車普通重型乘客,71∕0∕66,受傷受傷,68****K代號205668****K代號2056,其他其他,有適當之駕照非汽（機）車駕駛人,經檢測無酒精反應非駕駛人，未檢測,機車左側車身非汽（機）車,未注意車前狀態∕尚未發現肇事因素∕尚未發現肇事因素,未注意車前狀態∕未注意車前狀態∕未注意車前狀態,無業者無業者,購物購物,本國∕本國∕本國
10212,10212Y00020039,YYA1,10212YY000052,2013,12,20,10,50,金門縣,金湖鎮,,NA,伯玉路,四,,NA,,,瓊徑路,,,小徑圓環路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,60,圓環,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線（無標記）,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,2,2013/12/20,伯玉路四段,瓊徑路,,118.3851529,24.44734108,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,25∕50∕,未受傷∕受傷∕,24****D代號2057∕21****B代號2058∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車右側車身∕機車右側車身∕,未依規定讓車∕未注意車前狀態∕,未依規定讓車∕未依規定讓車∕,其他∕家庭主婦（夫）∕,其他∕其他∕,本國∕本國∕
10212,10212Y00030009,YYA1,10212YY000053,2013,12,21,14,20,金門縣,金湖鎮,,NA,太湖路,二,,NA,,,自強路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,晴,日間自然光線,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,違反號誌管制或指揮,Y000,YY00,1,3,2013/12/21,太湖路二段,自強路,,118.4150341,24.44011257,自用 小貨車(含客、貨兩用)∕自用 小客車∕,小貨車自用∕小客車自用∕,56∕38∕,未受傷∕未受傷∕,08****X代號2059∕11****S代號2060∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經呼氣檢測0.56至0.80mg∕L或血液檢測0.111至0.16∕經檢測無酒精反應∕,汽車右前車頭（身）∕汽車左前車頭（身）∕,違反號誌管制或指揮∕尚未發現肇事因素∕,違反號誌管制或指揮∕違反號誌管制或指揮∕,技術工∕家庭主婦（夫）∕,業務聯繫∕購物∕,本國∕本國∕
10212,10212Y00020041,YYA1,10212YY000055,2013,12,22,11,10,金門縣,金湖鎮,,NA,,,,NA,,,,,,料羅新村182號旁路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,柏油,乾燥,無缺陷,其他障礙物,建築物,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,路口交岔撞,未依規定讓車,Y000,YY00,1,2,2013/12/22,金門縣金湖鎮料羅新村182號旁路口,,金門縣金湖鎮料羅新村182號旁路口,118.435404,24.417319,普通重型 機車∕自用 小客車∕乘客 人,機車普通重型∕小客車自用∕乘客,20∕32∕20,受傷∕未受傷∕受傷,PZ****7代號2061∕21****N代號2062∕PZ****7代號2061,其他∕其他∕其他,有適當之駕照∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,機車右側車身∕汽車前車頭∕非汽（機）車,未依規定讓車∕未依規定減速∕尚未發現肇事因素,未依規定讓車∕未依規定讓車∕未依規定讓車,其他∕其他∕其他,購物∕觀光旅遊∕購物,本國∕本國∕本國
10212,10212Y00020042,YYA1,10212YY000056,2013,12,22,13,10,金門縣,金湖鎮,,NA,環島南路,四,,NA,,,,,,漁村路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,50,四岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,同向擦撞,左轉彎未依規定,Y000,YY00,1,2,2013/12/22,環島南路四段,,金門縣金湖鎮漁村路口,118.40101,24.438041,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,56∕23∕,受傷∕受傷∕,18****D代號2063∕27****C代號2064∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車左側車身∕機車前車頭∕,左轉彎未依規定∕未注意車前狀態∕,左轉彎未依規定∕左轉彎未依規定∕,不明∕無業者∕,不明∕購物∕,本國∕本國∕
10212,,YYA1,10212YY000058,2013,12,22,18,50,金門縣,金湖鎮,,NA,,,,NA,,,,,,信義新村37號旁,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y000,YY00,1,4,2013/12/22,金門縣金湖鎮信義新村37號旁,,金門縣金湖鎮信義新村37號旁,118.410361,24.435293,自用 大貨車∕自用 小客車∕,大貨車自用∕小客車自用∕,33∕43∕,,10***U代號2065∕04****X代號2066∕,,,,,,,,,本國∕本國∕
10212,10212Y00020045,YYA1,10212YY000060,2013,12,25,6,59,金門縣,金湖鎮,,NA,經武路,,,NA,,,,,,1182路燈前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,60,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,同向擦撞,未保持行車安全間隔,Y000,YY00,1,2,2013/12/25,經武路,,金門縣金湖鎮1182路燈前,118.3875082,24.4434136,自用 小貨車(含客、貨兩用)∕普通重型 機車∕乘客 人,小貨車自用∕機車普通重型∕乘客,51∕67∕71,未受傷∕受傷∕受傷,6F****9代號2067∕65****F代號2068∕65****F代號2068,其他∕其他∕其他,駕照被吊（註）銷∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,不明∕不明∕非汽（機）車,未保持行車安全間隔∕尚未發現肇事因素∕尚未發現肇事因素,未保持行車安全間隔∕未保持行車安全間隔∕未保持行車安全間隔,技術工∕其他∕其他,其他∕其他∕上、下班,本國∕本國∕本國
10212,,YYA1,10212YY000066,2013,12,24,8,30,金門縣,金湖鎮,,NA,伯玉路,四,,NA,,,,,,1152號路燈前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,晴,日間自然光線,村里道路,70,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,樹木、農作物,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,其他,起步未注意其他車（人）安全,Y000,YY00,3,2,2013/12/24,伯玉路四段,,金門縣金湖鎮1152號路燈前,118.3798588,24.4470039,普通重型 機車∕普通重型 機車∕乘客 人∕乘客 人∕,機車普通重型∕機車普通重型∕乘客∕乘客∕,36∕21∕4∕1∕,受傷∕受傷∕受傷∕受傷∕,AY****0代號2069∕16****R代號2070∕AY****0代號2069∕AY****0代號2069∕,其他∕其他∕其他∕其他∕,無照（已達考照年齡）∕有適當之駕照∕非汽（機）車駕駛人∕非汽（機）車駕駛人∕,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測∕非駕駛人，未檢測∕,機車右側車身∕機車前車頭∕不明∕不明∕,起步未注意其他車（人）安全∕未注意車前狀態∕尚未發現肇事因素∕尚未發現肇事因素∕,起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕,家庭主婦（夫）∕大學（研究）生∕其他∕其他∕,其他∕其他∕其他∕其他∕,非本國∕本國∕本國∕本國∕
10212,,YYA1,10212YY000068,2013,12,23,10,59,金門縣,金湖鎮,,NA,環島東路,五,,NA,,,,,,西村路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,晴,日間自然光線,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,路口交岔撞,未依規定讓車,Y000,YY00,1,4,2013/12/23,環島東路五段,,金門縣金湖鎮西村路口,118.446814,24.4338343,自用 小貨車(含客、貨兩用)∕自用 大貨車∕,小貨車自用∕大貨車自用∕,49∕29∕,未受傷∕未受傷∕,AA*****9代號2071∕80***Y代號2072∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車左側車身∕汽車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10212,10212Y00020054,YYA1,10212YY000069,2013,12,27,17,37,金門縣,金湖鎮,,NA,環島南路,五,,NA,,,,,,與太湖路二段3巷路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,晨或暮光,村里道路,60,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,其他,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,2,2013/12/27,環島南路五段,,金門縣金湖鎮與太湖路二段3巷路口,118.4239844,24.4324232,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,29∕23∕,未受傷∕受傷∕,AA*****8代號2073∕86****U代號2074∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車右側車身∕機車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10212,10212Y00020055,YYA1,10212YY000073,2013,12,28,11,30,金門縣,金湖鎮,,NA,環島南路,四,,NA,,,,,,漁村路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,2,2013/12/28,環島南路四段,,金門縣金湖鎮漁村路口,118.40101,24.438041,自用 小貨車(含客、貨兩用)∕自用 小客車∕,小貨車自用∕小客車自用∕,73∕45∕,受傷∕未受傷∕,WY****2代號2075∕WY****0代號2076∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕汽車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,售貨員∕服務工作者∕,運輸∕其他∕,本國∕本國∕
10212,,YYA1,10212YY000077,2013,12,29,17,15,金門縣,金沙鎮,,NA,環島東路,一,,NA,,,沙青路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y000,YY00,1,4,2013/12/29,環島東路一段,沙青路,,118.410413,24.490468,普通重型 機車∕自用 小貨車(含客、貨兩用)∕,機車普通重型∕小貨車自用∕,19∕49∕,,01****P代號2077∕6F****6代號2078∕,,,,,,,,,本國∕本國∕
10212,10212Y00020056,YYA1,10212YY000078,2013,12,29,8,18,金門縣,金湖鎮,新市里,NA,黃海路,,,NA,,,中興路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,穿越道路中,未注意車前狀態,Y000,YY00,1,2,2013/12/29,黃海路,中興路,,118.4262966,24.45273863,計程車 小客車∕行人 人∕,小客車計程車∕行人∕,53∕47∕,未受傷∕受傷∕,06***5代號1380,其他∕非駕駛人及乘客∕,有適當之駕照∕非汽（機）車駕駛人∕,經檢測無酒精反應∕非駕駛人，未檢測∕,汽車左側車身∕非汽（機）車∕,未注意車前狀態∕未依規定行走行人穿越道、地下道、天橋而穿越道路∕,未注意車前狀態∕未注意車前狀態∕,汽車、火車駕駛員及船員∕家庭主婦（夫）∕,運輸∕購物∕,本國∕本國∕
10212,10212Y00020058,YYA1,10212YY000079,2013,12,30,16,30,金門縣,金湖鎮,,NA,環島南路,三,,NA,,,,,,成功往尚義下坡處象德宮旁,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,未繪設快慢車道分隔線,有,路上翻車、摔倒,酒醉（後）駕駛失控,Y000,YY00,1,2,2013/12/30,環島南路三段,,金門縣金湖鎮成功往尚義下坡處象德宮旁,118.3757827,24.4398961,普通重型 機車∕ ∕,機車普通重型,52∕0∕,受傷,AA****1代號2079,其他,有適當之駕照,經呼氣檢測超過0.80mg∕L或血液檢測超過0.16,機車右側車身,酒醉（後）駕駛失控∕尚未發現肇事因素∕,酒醉（後）駕駛失控∕酒醉（後）駕駛失控∕,無業者,其他,本國∕本國∕
10212,10212Y00020059,YYA1,10212YY000080,2013,12,30,17,42,金門縣,金湖鎮,,NA,太湖路,一,,NA,,,,,,085號開關箱路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,晨或暮光,村里道路,60,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,追撞,未保持行車安全距離,Y000,YY00,1,2,2013/12/30,太湖路一段,,金門縣金湖鎮085號開關箱路段,118.4047483,24.4473343,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,16∕53∕,受傷∕受傷∕,77****W代號2080∕PZ****1代號2081∕,其他∕其他∕,無照（未達考照年齡）∕無照（已達考照年齡）∕,經檢測無酒精反應∕經呼氣檢測未超過0.15mg∕L或血液檢測未超過0.03∕,機車前車頭∕機車右側車身∕,未保持行車安全距離∕尚未發現肇事因素∕,未保持行車安全距離∕未保持行車安全距離∕,高中生∕家庭主婦（夫）∕,其他∕其他∕,本國∕本國∕
